top_k,cumulative_ig,cumulative_mi,mean_ig,mean_mi,worst_ig_in_batch,worst_mi_in_batch,batch_feature_names,ig_gain,mi_gain,mean_ig_change
10,0.9033571197990589,0.6261594406281217,0.09033571197990589,0.06261594406281216,0.0687582727974696,0.047659602929736485,n_api_calls|perm_android.permission.GET_TASKS|perm_android.permission.READ_PHONE_STATE|perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS|n_urls|perm_android.permission.SYSTEM_ALERT_WINDOW|n_used_permissions|perm_com.android.launcher.permission.INSTALL_SHORTCUT|perm_android.permission.CHANGE_WIFI_STATE|perm_android.permission.SEND_SMS,,,
20,1.4935018488393252,1.0352165956850505,0.07467509244196627,0.051760829784252525,0.05390496274259732,0.0373640729432195,n_permissions|suspicious_getSubscriberId|intent_android.intent.action.USER_PRESENT|perm_android.permission.CHANGE_NETWORK_STATE|perm_android.permission.WRITE_SETTINGS|perm_android.permission.READ_SMS|perm_android.permission.WRITE_SMS|suspicious_getSystemService|intent_android.net.conn.CONNECTIVITY_CHANGE|perm_android.permission.READ_LOGS,0.5901447290402664,0.40905715505692886,-0.015660619537939624
30,1.9423465226510253,1.346332015846972,0.06474488408836751,0.04487773386156573,0.039356819496578266,0.027280068469860072,suspicious_Base64|perm_android.permission.RECEIVE_SMS|suspicious_Ldalvik/system/PathClassLoader;|suspicious_getPackageInfo|intent_android.intent.action.PACKAGE_ADDED|perm_android.permission.ACCESS_WIFI_STATE|intent_com.google.android.c2dm.intent.RECEIVE|perm_com.android.launcher.permission.READ_SETTINGS|intent_android.intent.action.PACKAGE_REMOVED|suspicious_getExternalStorageDirectory,0.4488446738117,0.3111154201619215,-0.009930208353598757
40,2.295630050472613,1.591209497095611,0.05739075126181532,0.03978023742739027,0.03196551073871806,0.022156803644386984,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT|perm_android.permission.CHANGE_CONFIGURATION|suspicious_Cipher|perm_com.google.android.c2dm.permission.RECEIVE|suspicious_getCellLocation|intent_com.google.firebase.INSTANCE_ID_EVENT|perm_android.permission.ACCESS_COARSE_LOCATION|n_providers|suspicious_sendTextMessage|n_activities,0.35328352782158756,0.24487748124863895,-0.007354132826552187
50,2.568259949692572,1.7801821430762637,0.05136519899385144,0.03560364286152527,0.024605079325772605,0.017054941362113347,perm_android.permission.DISABLE_KEYGUARD|perm_android.permission.RESTART_PACKAGES|perm_android.permission.WRITE_APN_SETTINGS|intent_com.google.firebase.MESSAGING_EVENT|suspicious_Ljava/lang/Runtime;->exec|perm_android.permission.READ_SETTINGS|perm_android.permission.ACCESS_CACHE_FILESYSTEM|perm_android.permission.BROADCAST_STICKY|perm_android.permission.KILL_BACKGROUND_PROCESSES|perm_android.permission.READ_CALL_LOG,0.27262989921995917,0.18897264598065266,-0.006025552267963884
60,2.792392248570549,1.935538814115946,0.04653987080950915,0.032258980235265765,0.02129160381630929,0.014758215154873657,perm_android.permission.WRITE_EXTERNAL_STORAGE|perm_android.permission.ACCESS_FINE_LOCATION|perm_android.permission.PROCESS_OUTGOING_CALLS|perm_android.permission.RECEIVE_MMS|perm_android.permission.GET_PACKAGE_SIZE|intent_com.android.vending.INSTALL_REFERRER|perm_com.android.launcher.permission.WRITE_SETTINGS|intent_android.provider.Telephony.SMS_RECEIVED|suspicious_getWifiState|intent_android.provider.Telephony.SMS_DELIVER,0.22413229887797703,0.15535667103968231,-0.004825328184342288
70,2.978096494055886,2.064259188292303,0.0425442356293698,0.029489416975604327,0.016049353799339583,0.011124564335821693,perm_com.android.browser.permission.READ_HISTORY_BOOKMARKS|perm_android.permission.ACCESS_LOCATION_EXTRA_COMMANDS|perm_android.permission.UPDATE_APP_OPS_STATS|perm_android.permission.INTERACT_ACROSS_USERS_FULL|n_services|perm_android.permission.INSTALL_PACKAGES|perm_com.android.launcher2.permission.READ_SETTINGS|perm_android.permission.ACCESS_MTK_MMHW|perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE|perm_android.permission.CALL_PHONE,0.18570424548533682,0.12872037417635696,-0.003995635180139352
80,3.1295369058120897,2.1692296827239437,0.03911921132265112,0.027115371034049297,0.014024852173969482,0.00972128674215477,perm_android.permission.BATTERY_STATS|perm_android.permission.DOWNLOAD_WITHOUT_NOTIFICATION|perm_com.android.launcher3.permission.READ_SETTINGS|perm_android.permission.RECORD_AUDIO|perm_android.webkit.permission.PLUGIN|perm_android.permission.READ_CONTACTS|perm_android.permission.RECEIVE_BOOT_COMPLETED|perm_android.permission.ACCESS_COARSE_UPDATES|perm_android.permission.DELETE_PACKAGES|perm_android.permission.PACKAGE_USAGE_STATS,0.15144041175620382,0.10497049443164075,-0.003425024306718677
90,3.2627717212019838,2.261581019363985,0.03625301912446648,0.02512867799293317,0.012955638028376015,0.008980163971722188,perm_android.permission.WRITE_SECURE_SETTINGS|perm_android.permission.DEVICE_POWER|perm_android.permission.EXPAND_STATUS_BAR|perm_android.permission.REORDER_TASKS|perm_android.permission.WRITE_MEDIA_STORAGE|perm_android.permission.READ_USER_DICTIONARY|n_receivers|perm_android.permission.MANAGE_ACCOUNTS|perm_android.permission.CLEAR_APP_CACHE|intent_android.intent.action.MEDIA_MOUNTED,0.13323481538989412,0.09235133664004147,-0.002866192198184639
100,3.3860499733810774,2.3470309922862755,0.03386049973381077,0.023470309922862757,0.011511921179858497,0.007979455708648157,perm_android.permission.ACCESS_DOWNLOAD_MANAGER|suspicious_Ljava/lang/System;->load|intent_android.intent.action.PACKAGE_REPLACED|perm_android.permission.CLEAR_APP_USER_DATA|intent_android.intent.action.RESPOND_VIA_MESSAGE|suspicious_getDeviceId|intent_android.provider.Telephony.WAP_PUSH_DELIVER|perm_com.bbk.launcher2.permission.READ_SETTINGS|perm_com.lenovo.launcher.permission.READ_SETTINGS|perm_android.permission.RECEIVE_USER_PRESENT,0.1232782521790936,0.0854499729222904,-0.002392519390655712
110,3.496971916830248,2.4239162246506254,0.031790653789365894,0.02203560204227841,0.010886343206118365,0.007545838099929076,perm_cn.nubia.launcher.permission.READ_SETTINGS|perm_com.android.launcher3.permission.WRITE_SETTINGS|intent_android.net.wifi.STATE_CHANGE|intent_android.intent.action.SENDTO|perm_android.permission.SAMSUNG_TUNTAP|perm_net.qihoo.launcher.permission.READ_SETTINGS|perm_com.sec.android.app.twlauncher.settings.READ_SETTINGS|perm_com.qihoo360.launcher.permission.READ_SETTINGS|perm_org.adwfreak.launcher.permission.READ_SETTINGS|perm_android.permission.WRITE_CALL_LOG,0.11092194344917061,0.07688523236434985,-0.002069845944444877
120,3.6038456147650333,2.49799542705013,0.03003204678970861,0.020816628558751084,0.010330749031893516,0.007160729564527554,intent_android.intent.action.BOOT_COMPLETED|perm_com.huawei.launcher2.permission.READ_SETTINGS|perm_com.google.android.launcher.permission.READ_SETTINGS|intent_android.accessibilityservice.AccessibilityService|perm_com.fede.launcher.permission.READ_SETTINGS|perm_org.adw.launcher.permission.READ_SETTINGS|perm_com.lge.launcher.permission.READ_SETTINGS|perm_com.huawei.launcher3.permission.READ_SETTINGS|intent_com.igexin.sdk.action.refreshls|perm_com.htc.launcher.permission.WRITE_SETTINGS,0.1068736979347853,0.0740792023995045,-0.0017586069996572834
130,3.7017255774333937,2.565840647207313,0.02847481213410303,0.019737235747748563,0.00925358330232362,0.0064140951760816075,perm_android.permission.BLUETOOTH|intent_android.intent.action.DELETE|perm_android.permission.MODIFY_AUDIO_SETTINGS|intent_com.morgoo.droidplugin.ACTION_SHORTCUT_PROXY|perm_android.permission.INTERACT_ACROSS_USERS|intent_android.intent.action.NEW_OUTGOING_CALL|perm_telecom.mdesk.permission.READ_SETTINGS|perm_android.permission.FLASHLIGHT|perm_com.android.mylauncher.permission.READ_SETTINGS|perm_com.tencent.qqlauncher.permission.READ_SETTINGS,0.09787996266836041,0.0678452201571833,-0.0015572346556055813
140,3.7896484383196025,2.62678413033734,0.02706891741656859,0.018762743788123856,0.008339385746525374,0.0057804217178032925,perm_org.adw.launcher_donut.permission.READ_SETTINGS|perm_com.ebproductions.android.launcher.permission.READ_SETTINGS|perm_android.permission.BLUETOOTH_ADMIN|suspicious_setWifiEnabled|intent_android.intent.action.ACTION_POWER_CONNECTED|intent_android.intent.action.PHONE_STATE|suspicious_Ljava/lang/System;->loadLibrary|perm_android.permission.READ_EXTERNAL_STORAGE|perm_android.permission.GET_ACCOUNTS|intent_android.intent.action.ANY_DATA_STATE,0.08792286088620882,0.06094348313002662,-0.0014058947175344394
150,3.8699525002263573,2.682446664435508,0.025799683334842383,0.017882977762903388,0.007825506561852658,0.005424227809799401,perm_android.permission.MODIFY_PHONE_STATE|perm_android.permission.WRITE_CONTACTS|intent_android.intent.action.CHINAMOBILE_OMS_GAME|suspicious_Landroid/telephony/SmsMessage;->getMessageBody|intent_android.intent.action.SIM_STATE_CHANGED|perm_android.permission.WRITE_PROFILE|intent_com.sina.weibo.sdk.action.ACTION_SDK_REQ_ACTIVITY|perm_com.android.email.permission.ACCESS_PROVIDER|perm_android.permission.PERMISSION_NAME|perm_com.yulong.android.launcher.permission.READ_SETTINGS,0.08030406190675476,0.05566253409816824,-0.0012692340817262067
160,3.9450072298600265,2.7344706386707984,0.024656295186625165,0.01709044149169249,0.007473964445680992,0.005180557383352404,intent_cn.egame.terminal.sdk.SERVICE_CMD|intent_cn.egame.terminal.sdk.RECEIVER_CMD|intent_com.morgoo.droidplugin.ACTION_SHORTCUT_PROXY_ZHUSHOU|intent_android.intent.action.SCREEN_ON|intent_com.qihoo.appstore.launcher.shortcut.MYSOFT|intent_com.qihoo.appstore.plugin.huajiao.IPluginHelperService|perm_com.qihoo.appstore.permission.NEWS_SDK_BROADCAST|intent_com.qihoo.appstore.plugin.battery.setPowerRankConfig|perm_com.qihoo.appstore.update.permission.clear_sdk|intent_com.qihoo.appstore.launcher.shortcut.GAME_RESERVATION,0.07505472963366921,0.05202397423529037,-0.0011433881482172184
170,4.019746874316836,2.7862762125043226,0.023645569848922566,0.01638986007355484,0.007473964445680992,0.005180557383352404,intent_com.qihoo.appstore.launcher.shortcut.GAMEUNION|perm_dianxin.permission.READ_SETTINGS|intent_com.qihoo.appstore.launcher.shortcut.EBOOK|intent_com.qihoo.appstore.launcher.shortcut.APP_GROUP|intent_com.qihoo.appstore.gameunion.DOWNLOAD_SLIENT|intent_com.qihoo.appstore.notification|intent_com.qihoo.appstore.floatwin.FloatWindowService|intent_com.qihoo.appstore.download_one_apk|intent_com.qihoo.appstore.download|intent_com.qihoo.appstore.clipboard.change,0.0747396444568098,0.05180557383352413,-0.001010725337702599
180,4.094486518773646,2.8380817863378467,0.022747147326520258,0.01576712103521026,0.007473964445680992,0.005180557383352404,intent_com.qihoo.appstore.clean.scan.finish|intent_com.qihoo.appstore.launcher.shortcut.HOME_GAME|intent_com.qihoo.express.push.MSG_ARRIVED|intent_com.qihoo.appstore.freeze.ICON|intent_com.qihoo.appstore.free.wifi|intent_com.qihoo.appstore.battery.STABLE_NOTIFY|intent_com.qihoo.appstore.battery.POWER_RANK_START|intent_com.qihoo.appstore.launcher.shortcut.MYFREEZE|intent_com.qihoo360.mobilesafe.pcdaemon.sms.restore.start|intent_com.qihoo360.mobilesafe.pcdaemon.sms.restore.end,0.0747396444568098,0.05180557383352413,-0.0008984225224023083
190,4.169226163230456,2.889887360171371,0.021943295595949767,0.015209933474586162,0.007473964445680992,0.005180557383352404,intent_com.qihoo360.mobilesafe.pcdaemon.sms.cancel.default.smsreceive|intent_com.qihoo360.mobilesafe.pcdaemon.filehandle|intent_com.qihoo360.mobilesafe.clean.DOWNLOADDLG|intent_com.qihoo360.daemon.pcdaemon.NotifyServiceStop2|intent_com.qihoo360.daemon.pcdaemon.NotifyServiceStart2|intent_com.qihoo360.daemon.pcdaemon.ACTION_START_UI2|intent_com.qihoo360.daemon.pcdaemon.ACTION_SEND_SMS_SEND_STATUS_FORWARD2|intent_com.qihoo360.daemon.pcdaemon.ACTION_START_SERVICE2|intent_com.qihoo360.daemon.pcdaemon.ACTION_START_RECEIVER|intent_com.qihoo360.daemon.pcdaemon.ACTION_START_OPERATE_CLIPBOARD,0.0747396444568098,0.05180557383352413,-0.0008038517305704908
200,4.243965807687266,2.941692934004895,0.02121982903843633,0.014708464670024474,0.007473964445680992,0.005180557383352404,intent_com.qihoo.appstore.battery.NOTIFY|intent_com.qihoo360.daemon.pcdaemon.ACTION_START_DOWNLOAF_PAGE|intent_com.qihoo360.daemon.pcdaemon.ACTION_START_CAPTURE|intent_com.qihoo.hongbao.LOGIN|intent_com.qihoo.appstore.zhushouhelper.IZhushouHelperService|intent_com.qihoo.appstore.videomini|intent_com.qihoo.appstore.powerusage.SAVE_MODE|intent_com.qihoo.appstore.powerusage.HIGH_TEMPERATURE|intent_com.qihoo.appstore.plugin.streamapp.IPluginHelperServiceStreamApp|intent_com.qihoo.appstore.stablenotification.NewsBroadcastReceiver,0.0747396444568098,0.05180557383352413,-0.0007234665575134372
210,4.3187054521440755,2.993498507838419,0.020565264057828932,0.014254754799230567,0.007473964445680992,0.005180557383352404,intent_com.qihoo.appstore.launcher.shortcut.WEBVIEW|intent_com.qihoo.appstore.launcher.shortcut.VIDEO|intent_qihooappstore.gotoadmin|intent_com.qihoo.appstore.launcher.shortcut.PLAYGAME|intent_com.qihoo360.daemon.pcdaemon.ACTION_START_OPERATE_AUTHOR|intent_com.qihoo.appstore.ACTION_NOTIFY_UNINSTALL|intent_com.qihoo.appstore.ACTION_UNINSTALL|intent_com.qihoo.appstore.ACTION_NORMAL_INSTALL_ERROR|intent_com.qihoo.appstore.ACTION_MEM_SCAN|intent_com.qihoo.appstore.ACTION_LAUNCH_SERVICE_ACTIVITY,0.0747396444568098,0.05180557383352413,-0.0006545649806073972
220,4.393445096600885,3.045304081671943,0.01997020498454948,0.013842291280327015,0.007473964445680992,0.005180557383352404,intent_com.qihoo.appstore.ACTION_UPDATE_LAST_WX_CLEAR|intent_com.qihoo.appstore.ACTION_GET_DOWNLOAD_APK_PATH|intent_com.qihoo.appstore.ACTION_GAME_UNION_WEB|intent_com.qihoo.appstore.ACTION_GAME_UNION_GIFT_LiST|intent_com.qihoo.appstore.ACTION_WIRTE_CHANNEL_AND_INSTALL|intent_com.qihoo.appstore.ACTION_GAME_UNION_DETAIL|intent_com.qihoo.appstore.ACTION_GAME_UNION_DESK|intent_com.qihoo.appstore.ACTION_EVENT_STAT|intent_com.qihoo.accountcenter.action.START_ACCOUNT_SERVICE|intent_com.qihoo.appstore.ACTION_PACKAGE_REMOVED_NEED_CLEAR,0.0747396444568098,0.05180557383352413,-0.0005950590732794539
230,4.468184741057695,3.0971096555054674,0.019426890178511718,0.013465694154371597,0.007473964445680992,0.005180557383352404,intent_com.qihoo.appstore.ACTION_CLEAR_BACKGROUND|intent_com.qihoo.appstore.ACTION_CLEAN_STOP_SERVICE|intent_com.qihoo.appstore.ACTION_CLEAN_START_SERVICE|intent_com.qihoo.appstore.ACTION_HANDLE_SYSTEM_APP|intent_com.qihoo.appstore.ACTION_GET_SIGNIN_FOR_NOTIFYCATION|intent_com.qihoo.appstore.checkupdate.NOTIFY_APP_UPDATE|intent_com.qihoo.appstore.checkupdate.INSTALL_ALL_SILENT_TASK|intent_com.qihoo.appstore.checkupdate.INIT_APK_INFO|intent_com.qihoo.appstore.checkupdate.CHECK_BAOHE_UPDATE|intent_com.qihoo.appstore.batteryrank.POWERPERCENT,0.0747396444568098,0.05180557383352413,-0.0005433148060377604
240,4.542924385514506,3.148915229338991,0.01892885160631044,0.013120480122245795,0.007473964445680992,0.005180557383352404,intent_com.qihoo.appstore.battery.STOP|intent_com.qihoo.appstore.ACTION_DAEMON_CORE_SERVICE|intent_com.qihoo.appstore.ACTION_CLEAR_CREATE_SHORTCUT|intent_com.qihoo.appstore.battery.ICON|intent_com.qihoo.appstore.ACTION_START_RADICALROOT|intent_com.qihoo.appstore.battery.FREEZE_APP|intent_com.qihoo.appstore.battery.ACCESSIBILITY_ALERT|intent_com.qihoo.appstore.clean.result|intent_com.qihoo.appstore.checkupdate.RESTART_ALL_DOWNLOAD|intent_com.qihoo.appstore.activate,0.0747396444568107,0.05180557383352369,-0.0004980385722012787
250,4.617664029971316,3.2007208031725147,0.018470656119885263,0.01280288321269006,0.007473964445680992,0.005180557383352404,intent_com.qihoo.appstore.accessibility.ALERT|intent_com.qihoo.appstore.ACTION_STAT|intent_com.qihoo.appstore.QihooAlliance|intent_com.qihoo.appstore.PLUGIN_ICON|intent_com.qihoo.appstore.PACKAGE_ADDED|intent_com.qihoo.appstore.OPEN_BROWSER|intent_com.qihoo.appstore.MEMCLEAR|intent_com.qihoo.appstore.battery.START|intent_com.qihoo.appstore.LitePluginTipDialogActivity|intent_com.qihoo.appstore.LitePluginDownload,0.0747396444568098,0.05180557383352369,-0.00045819548642517596
260,4.6924036744281254,3.2525263770060393,0.018047706440108176,0.012509716834638612,0.007473964445680992,0.005180557383352404,intent_com.qihoo.appstore.CLEAN_ACTIVITY_DESTROY|intent_com.qihoo.appstore.CHECK_STORAGE|intent_com.qihoo.appstore.CHECK_APP_UPDATE_DESK_NOTIFICATION|intent_com.qihoo.appstore.BATTERY|intent_com.qihoo.appstore.plugin.battery.setConfig|intent_com.qihoo.appstore.plugin.START_PLUGIN_FROM_PROXY_LISTENER|intent_com.qihoo.appstore.open.wallet|intent_com.qihoo.appstore.notification.notify_action|intent_com.qihoo.appstore.notification.click_action|intent_com.qihoo.appstore.NOTIFY_DELETE,0.0747396444568098,0.051805573833524576,-0.00042294967977708764
270,4.766649381304857,3.3039895793976592,0.017654256967795767,0.012236998442213553,0.007313521646948484,0.005069346909544858,intent_com.qihoo.appstore.battery.START_EX|intent_action.qihoo360.daemon.pcdaemon.DaemonStatus|perm_qiku.permission.READ_WRITE_SAFE_SPACE|perm_com.sonyericsson.home.READ_SETTINGS|perm_com.sonyericsson.home.WRITE_SETTINGS|perm_android.permission.REQUEST_INSTALL_PACKAGES|intent_android.intent.action.defaultSmsSet|perm_android.permission.AUTHENTICATE_ACCOUNTS|perm_com.nd.android.launcher.permission.WRITE_SETTINGS|perm_android.permission.READ_INSTALL_SESSIONS,0.07424570687673171,0.051463202391619944,-0.0003934494723124085
280,4.837468889134426,3.3530779215787785,0.017276674604051523,0.011975278291352781,0.006886204831867748,0.004773153463965441,perm_com.qiku.launcher.permission.WRITE_SETTINGS|perm_com.yulong.android.launcher3.WRITE_SETTINGS|perm_android.permission.RECEIVE_WAP_PUSH|perm_android.permission.READ_INTERNAL_STORAGE|intent_android.net.wifi.RSSI_CHANGED|perm_com.meizu.flyme.launcher.permission.WRITE_SETTINGS|perm_android.permission.READ_CELL_BROADCASTS|perm_xmpp.permission.RECEIVE_NOTIFICATION|perm_xmpp.permission.ACCESS_API|intent_android.intent.action.BATTERY_CHANGED,0.0708195078295688,0.04908834218111924,-0.00037758236374424436
290,4.905732671391567,3.4003947697859074,0.016916319556522643,0.0117254992061583,0.006753034185880358,0.004680846606166536,perm_android.permission.NFC|intent_com.coolcloud.xmpp.NOTIFICATION.1010048|intent_action_send_pop|intent_action_send_cancel|intent_com.qihoo.appstore.notification.click|intent_com.qihoo.appstore.stable_notification_broadcast|intent_com.qihoo.appstore.stablenotification.StableBroadcast|perm_android.permission.MANAGE_USERS|perm_android.permission.CHANGE_WIMAX_STATE|perm_com.anddoes.launcher.permission.READ_SETTINGS,0.0682637822571408,0.04731684820712889,-0.00036035504752887984
300,4.9722455522441775,3.446497985619806,0.016574151840813924,0.011488326618732687,0.006546518447543004,0.00453770080439617,perm_android.permission.READ_SOCIAL_STREAM|perm_com.ztemt.launcher.permission.READ_SETTINGS|perm_android.permission.WRITE_SYNC_SETTINGS|perm_android.permission.WRITE_SOCIAL_STREAM|perm_android.permission.ACCESS_WIMAX_STATE|intent_android.intent.action.SERVICE_STATE|perm_android.permission.ACCESS_MOCK_LOCATION|perm_com.nd.android.launcher.permission.READ_SETTINGS|perm_android.permission.CAMERA|perm_android.permission.PERSISTENT_ACTIVITY,0.06651288085261076,0.04610321583389876,-0.00034216771570871884
310,5.036335438114079,3.490921709313121,0.01624624334875509,0.01126103777197781,0.006268330284582513,0.004344875463766272,perm_com.android.voicemail.permission.ADD_VOICEMAIL|perm_android.permission.SUBSCRIBED_FEEDS_WRITE|perm_com.zte.mifavor.launcher.permission.READ_SETTINGS|intent_android.intent.action.ACTION_POWER_DISCONNECTED|perm_com.yulong.android.launcherL.permission.READ_SETTINGS|perm_android.permission.READ_APP_BADGE|perm_android.permission.SYSTEM_OVERLAY_WINDOW|perm_com.yulong.android.launcher3.READ_SETTINGS|perm_android.permission.RUN_INSTRUMENTATION|intent_android.intent.action.CAL,0.06408988586990105,0.04442372369331471,-0.00032790849205883293
320,5.0976947951885885,3.5334527746702795,0.01593029623496434,0.011042039920844623,0.00600296535251188,0.0041609385090932705,perm_com.qiku.launcher.permission.READ_SETTINGS|perm_android.permission.READ_SYNC_SETTINGS|perm_com.meizu.flyme.launcher.permission.READ_SETTINGS|perm_com.android.launcher2.permission.WRITE_SETTINGS|perm_android.permission.SUBSCRIBED_FEEDS_READ|perm_com.anddoes.launcher.permission.UPDATE_COUNT|perm_com.majeur.launcher.permission.UPDATE_BADGE|intent_android.net.wifi.WIFI_STATE_CHANGED|intent_com.igexin.sdk.action.pushmanager|intent_android.intent.action.ACTION_SHUTDOWN,0.0613593570745099,0.04253106535715867,-0.0003159471137907516
330,5.154970212127624,3.5731530684369632,0.015621121854932194,0.010827736571021101,0.005638498983802254,0.0039083096732127655,perm_android.permission.WRITE_OWNER_DATA|perm_com.htc.launcher.permission.UPDATE_SHORTCUT|perm_com.google.android.providers.talk.permission.WRITE_ONLY|perm_com.android.alarm.permission.SET_ALARM|perm_com.google.android.providers.talk.permission.READ_ONLY|perm_android.permission.RECORD_VIDEO|perm_com.google.android.gms.permission.AD_ID_NOTIFICATION|intent_android.intent.action.SCREEN_OFF|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.YouTubeUser|perm_android.permission.WRITE_INTERNAL_STORAGE,0.05727541693903593,0.039700293766683714,-0.00030917438003214524
340,5.211192663141869,3.6121235018416558,0.01532703724453491,0.010623892652475458,0.005622245101424506,0.0038970433404692806,perm_com.google.android.googleapps.permission.GOOGLE_AUTH.youtube|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.news|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.wifi|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.talk|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.speechpersonalization|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.speech|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.sitemaps|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.grandcentral|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.local|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.lh2,0.05622245101424461,0.03897043340469253,-0.0002940846103972848
350,5.2674151141561145,3.6510939352463487,0.01504975746901747,0.01043169695784671,0.005622245101424506,0.0038970433404692806,perm_com.google.android.googleapps.permission.GOOGLE_AUTH.knol|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.jotspot|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.ig|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.health|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.groups2|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.gbase|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.finance|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.dodgeball|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.notebook|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.cl,0.0562224510142455,0.03897043340469297,-0.00027727977551744026
360,5.323412162733089,3.689908131587152,0.014787256007591914,0.01024974480996431,0.00550775432358952,0.0038176843806119213,perm_com.google.android.googleapps.permission.GOOGLE_AUTH.blogger|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.ah|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.adwords|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.orkut|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.adsense|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.print|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.mobile|perm_android.permission.CHANGE_WIFI_MULTICAST_STATE|intent_com.facebook.sdk.ACTION_CURRENT_ACCESS_TOKEN_CHANGED|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.mail,0.05599704857697407,0.038814196340803075,-0.0002625014614255558
370,5.377600281070476,3.727468473032551,0.01453405481370399,0.010074239116304192,0.005327935790634175,0.003693043671481565,intent_android.net.wifi.supplicant.CONNECTION_CHANGE|perm_android.permission.READ_OWNER_DATA|perm_android.permission.SET_TIME_ZONE|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.cp|perm_me.everything.badger.permission.BADGE_COUNT_WRITE|perm_me.everything.badger.permission.BADGE_COUNT_READ|perm_android.permission.USE_SIP|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.OTHER_SERVICES|intent_org.agoo.android.intent.action.RECEIVE|perm_com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,0.05418811833738779,0.037560341445399104,-0.00025320119388792285
380,5.428642252575367,3.7628480716719945,0.014285900664672018,0.009902231767557881,0.0050644143595554025,0.003510384534665973,perm_com.google.android.googleapps.permission.GOOGLE_AUTH.wise|perm_android.permission.TRANSMIT_IR|perm_android.permission.VIBRATE|perm_com.sec.android.provider.badge.permission.WRITE|perm_com.sec.android.provider.badge.permission.READ|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.writely|intent_safiap.GET_SHARED_DATA|intent_safiap.framework.ACTION_SET_TIMER|intent_safiap.framework.ACTION_TO_INSTALL|intent_safiap.framework.ACTION_TO_INSTALL_IAP,0.05104197150489043,0.03537959863944362,-0.00024815414903197296
390,5.478433427467717,3.797360684166,0.014047265198635172,0.009736822267092307,0.004796432551927188,0.0033246337001130036,intent_safiap.framework.sdk.ISAFFramework|intent_safiap.framework.ACTION_CHECK_UPDATE|intent_safiap.framework.ACTION_CANCEL_NOTIFICATION|perm_com.sonymobile.home.permission.PROVIDER_INSERT_BADGE|intent_safiap.framework.ACTION_START_DOWNLOAD|perm_com.s.launcher.permission.READ_SETTINGS|perm_com.actionlauncher.playstore.permission.READ_SETTINGS|perm_android.permission.BIND_ACCESSIBILITY_SERVICE|intent_cn.jpush.android.intent.NOTIFICATION_RECEIVED_PROXY|perm_com.mx.launcher.permission.READ_SETTINGS,0.0497911748923503,0.03451261249400561,-0.00023863546603684546
400,5.525522328980413,3.8300002234851838,0.013813805822451033,0.00957500055871296,0.004689719253342217,0.003250665678070823,perm_com.apusapps.launcher.permission.READ_SETTINGS|perm_com.google.android.googleapps.permission.GOOGLE_AUTH|perm_android.permission.ACCOUNT_MANAGER|perm_android.permission.BIND_APPWIDGET|intent_cn.jpush.android.ui.PushActivity|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.androidsecure|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.android|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.sierraqa|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.sierra|perm_com.google.android.googleapps.permission.GOOGLE_AUTH.sierrasandbox,0.04708890151269607,0.03263953931918362,-0.0002334593761841395
