top_k,cumulative_ig,cumulative_mi,mean_ig,mean_mi,worst_ig_in_batch,worst_mi_in_batch,batch_feature_names,ig_gain,mi_gain,mean_ig_change
420,5.614677223898374,3.891797687530679,0.013368279104519938,0.00926618497031114,0.004309409724189306,0.002987055200197871,perm_android.permission.BODY_SENSORS|intent_com.igexin.sdk.action.service.message|intent_cn.jpush.android.intent.REGISTER|intent_cn.jpush.android.intent.PushService|intent_cn.jpush.android.intent.REPORT|intent_cn.jpush.android.intent.PUSH_TIME|perm_android.permission.USE_CREDENTIALS|suspicious_system/bin/su|perm_com.tsf.shell.permission.READ_SETTINGS|perm_android.permission.WRITE_USER_DICTIONARY|intent_org.android.agoo.client.MessageReceiverService|perm_com.android.vending.BILLING|intent_android.net.VpnService|intent_android.intent.action.CREATE_SHORTCUT|intent_android.service.notification.NotificationListenerService|intent_cn.jpush.android.intent.MESSAGE_RECEIVED|intent_cn.jpush.android.intent.REGISTRATION|intent_com.tencent.mm.plugin.openapi.Intent.ACTION_REFRESH_WXAPP|perm_com.teslacoilsw.launcher.permission.READ_SETTINGS|intent_cn.jpush.android.intent.NOTIFICATION_OPENED,0.0891548949179608,0.06179746404549524,-0.0004455267179310947
440,5.694644937408958,3.94722708268742,0.012942374857747631,0.00897097064247141,0.0038139900146301198,0.0026436564253224035,intent_cn.jpush.android.intent.NOTIFICATION_RECEIVED|intent_com.google.android.gms.appinvite.ACTION_PREVIEW|intent_com.google.android.c2dm.intent.REGISTRATION|intent_com.baidu.location.service_v2.2|intent_android.intent.action.DOWNLOAD_COMPLETE|intent_com.umeng.messge.registercallback.action|intent_com.umeng.message.message.handler.action|intent_com.igexin.sdk.action.7fjUl2Z3LH6xYy7NQK4ni4|intent_cn.play.dservice|intent_android.intent.action.NOTIFICATION_REMOVE|intent_android.intent.action.NOTIFICATION_ADD|intent_android.intent.action.NOTIFICATION_UPDATE|intent_safiap.framework.ACTION_NETWORK_ERROR_FRAMEWORK|intent_safiap.framework.ACTION_NETWORK_ERROR_IAP|intent_com.inmobi.share.id|intent_android.provider.OppoSpeechAssist.SMS_RECEIVED|intent_com.miui.smsextra.hhha|perm_android.permission.BROADCAST_SMS|perm_|intent_android.intent.action.MEDIA_EJECT,0.07996771351058385,0.055429395156740835,-0.00042590424677230697
460,5.763701824178083,3.9950936690497763,0.012529786574300181,0.008684986237064731,0.003195055279099024,0.00221464355853774,intent_cn.jpush.android.intent.CONNECTION|perm_android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS|suspicious_getCellSignalStrength|intent_android.bluetooth.adapter.action.STATE_CHANGED|intent_android.intent.action.MY_PACKAGE_REPLACED|intent_com.xiaomi.mipush.ERROR|intent_com.xiaomi.mipush.RECEIVE_MESSAGE|perm_android.permission.BROADCAST_PACKAGE_INSTALL|perm_android.permission.BROADCAST_PACKAGE_ADDED|perm_android.permission.BROADCAST_PACKAGE_CHANGED|perm_android.permission.BROADCAST_PACKAGE_REPLACED|intent_org.agoo.android.intent.action.ELECTION_RESULT_V4|perm_android.permission.READ_SYNC_STATS|intent_android.intent.action.QUICKBOOT_POWERON|intent_com.google.android.gms.measurement.UPLOAD|perm_dianxin.permission.ACCESS_LAUNCHER_DATA|perm_android.permission.ACCESS_SUPERUSER|intent_org.agoo.android.intent.action.PING_V4|perm_com.anddoes.launcher.permission.WRITE_SETTINGS|intent_com.excelliance.kxqp.platform.gameplugin.action.UNBIND_REMOTE,0.06905688676912547,0.04786658636235641,-0.00041258828344744973
480,5.825338864015121,4.037817209431149,0.012136122633364835,0.008412119186314895,0.0029849564450881716,0.0020690141440056365,intent_com.excelliance.kxqp.platform.gameplugin.action.BIND_REMOTE|perm_org.adw.launcher.permission.WRITE_SETTINGS|intent_com.aspire.purchaseservice.BIND|perm_android.permission.SIGNAL_PERSISTENT_PROCESSES|perm_org.adwfreak.launcher.permission.WRITE_SETTINGS|intent_com.tencent.smtt.tbs.video.PLAY|perm_com.qihoo360.launcher.permission.WRITE_SETTINGS|perm_com.sec.android.app.twlauncher.settings.WRITE_SETTINGS|perm_com.android.voicemail.permission.READ_WRITE_ALL_VOICEMAIL|perm_telecom.mdesk.permission.WRITE_SETTINGS|perm_net.qihoo.launcher.permission.WRITE_SETTINGS|intent_com.google.android.gms.analytics.ANALYTICS_DISPATCH|perm_com.android.mylauncher.permission.WRITE_SETTINGS|perm_org.adw.launcher_donut.permission.WRITE_SETTINGS|perm_com.fede.launcher.permission.WRITE_SETTINGS|perm_com.ebproductions.android.launcher.permission.WRITE_SETTINGS|perm_android.permission.BIND_DIRECTORY_SEARCH|perm_com.huawei.launcher2.permission.WRITE_SETTINGS|perm_com.tencent.qqlauncher.permission.WRITE_SETTINGS|perm_com.huawei.launcher3.permission.WRITE_SETTINGS,0.06163703983703783,0.04272354038137305,-0.00039366394093534596
500,5.883403765628007,4.07806473227449,0.011766807531256014,0.00815612946454898,0.002752357948090922,0.0019077891516105037,perm_sec.android.permission.READ_MSG_PREF|perm_com.samsung.android.providers.context.permission.WRITE_RECORD_AUDIO|perm_com.samsung.android.providers.context.permission.READ_RECORD_AUDIO|perm_com.samsung.svoice.sync.ACCESS_SERVICE|perm_com.samsung.svoice.sync.READ_DATABASE|perm_com.samsung.svoice.sync.WRITE_DATABASE|perm_com.sec.android.permission.LAUNCH_PERSONAL_PAGE_SERVICE|perm_com.sec.android.permission.VOIP_INTERFACE|intent_android.app.action.DEVICE_ADMIN_ENABLED|intent_org.android.agoo.client.ElectionReceiverService|intent_com.xiaomi.mipush.MESSAGE_ARRIVED|intent_com.snowfish.a.a.s.ABGSvc|perm_com.sec.android.app.voicenote.Controller|perm_com.lge.launcher.permission.WRITE_SETTINGS|perm_android.permission.SET_DEBUG_APP|intent_com.excelliance.kxqp.NEXT_CHAPTER|intent_cn.jpush.android.intent.DaemonService|perm_com.sonyericsson.home.permission.BROADCAST_BADGE|intent_com.baidu.android.pushservice.action.RECEIVE|intent_com.baidu.android.pushservice.action.MESSAGE,0.05806490161288558,0.04024752284334099,-0.00036931510210882167
520,5.935250365430404,4.114002056749213,0.011413943010443085,0.007911542416825408,0.002399565584936758,0.001663252119767463,perm_com.sec.android.settings.permission.SOFT_RESET|perm_com.samsung.android.scloud.backup.lib.write|perm_com.samsung.android.scloud.backup.lib.read|intent_com.qihoo.appstore.ACTION_UNLOCK_BROADCAST_RECEIVE|intent_com.baidu.android.pushservice.action.notification.SHOW|intent_com.baidu.android.pushservice.action.media.CLICK|perm_android.permission.BACKUP|perm_android.permission.UPDATE_DEVICE_STATS|intent_com.baidu.android.pushservice.action.METHOD|intent_android.intent.action.MEDIA_UNMOUNTED|intent_com.baidu.android.pushservice.action.BIND_SYNC|intent_com.xiaomi.push.PING_TIMER|intent_com.baidu.android.pushservice.action.notification.CLICK|perm_com.google.android.gms.permission.ACTIVITY_RECOGNITION|perm_com.huawei.authentication.HW_ACCESS_AUTH_SERVICE|perm_com.huawei.android.launcher.permission.CHANGE_BADGE|perm_ACCESS_WIFI_STATE|intent_com.google.android.gms.iid.InstanceID|intent_android.intent.action.ACTION_BOOT_COMPLETED|perm_android.permission.FOREGROUND_SERVICE,0.051846599802397364,0.03593732447472231,-0.00035286452081292885
540,5.978977317207241,4.144311270087916,0.011072180217050446,0.007674650500162807,0.0019954991801990896,0.0013831746306261303,intent_android.content.SyncAdapter|perm_android.permission.READ_CLIPS|perm_android.permission.GET_INTENT_SENDER_INTENT|perm_android.permission.GET_CLIPS|perm_com.google.android.providers.gsf.permission.READ_GSERVICES|intent_com.umeng.message.autoupdate.handler.action|intent_com.umeng.message.unregistercallback.action|perm_android.permission.WRITE_CLIPS|intent_android.intent.action.MAIN|intent_com.google.vr.vrcore.ACTION_NONE|perm_com.android.launcher3.permission.INSTALL_SHORTCUT|intent_com.baidu.android.pushservice.action.PUSH_SERVICE|intent_com.umeng.message.disablecallback.action|intent_com.umeng.message.enablecallback.action|intent_com.qihoo.appstore.APPWATCHER_CHANGE_TIME|suspicious_Ldalvik/system/DexClassLoader;|intent_android.intent.action.SEARCH|intent_com.taobao.accs.intent.action.ELECTION|perm_org.simalliance.openmobileapi.SMARTCARD|perm_android.permission.ACCESS_WIFI_STATE.android.permission.READ_PHONE_STATE,0.043726951776837275,0.030309213338703067,-0.0003417627933926387
560,6.01754595055048,4.171045009547984,0.010745617768840143,0.0074482946599071145,0.001852132620736524,0.0012838005040877686,perm_qiku.permission.RECEIVE_ACTIVITY_RESUMED|intent_com.taobao.accs.intent.action.COMMAND|intent_co.ronash.pushe.ACTION_TASK_READY|intent_co.ronash.pushe.CHECK_TASKS|perm_com.google.android.launcher.permission.WRITE_SETTINGS|intent_com.taobao.accs.intent.action.START_FROM_AGOO|intent_com.adroid.SERVICE|perm_com.xiaomi.sdk.permission.PAYMENT|intent_co.ronash.pushe.service.ScreenStateService|intent_android.intent.action.SIG_STR|intent_com.taobao.accs.intent.action.RECEIVE|intent_com.taobao.accs.intent.action.SERVICE|perm_android.permission.LOCAL_MAC_ADDRESS|intent_cn.jpush.android.intent.UNREGISTRATION|perm_com.huawei.launcher.permission.WRITE_SETTINGS|intent_android.intent.action.DATE_CHANGED|perm_com.android.launcher3.permission.UNINSTALL_SHORTCUT|intent_com.unicom.xiaowo.security.RECEIVER_CMD|intent_com.excelliance.kxqp.platform.action.CRASH_REPORT|intent_android.media.browse.MediaBrowserService,0.0385686333432389,0.026733739460068406,-0.00032656244821030293
580,6.052375002926949,4.195186669004665,0.01043512931539129,0.007233080463801146,0.001684779940095027,0.0011678004653908947,intent_oh.rt.hj.j.g|intent_com.door.pay.sdk.app.action|intent_ACTION.TAPCORE.SYNC|intent_com.amir.nightjar.service.BUFFER_SERVICES|intent_com.amir.nightjar.service.CONFIG_SERVICES|intent_ACTION.TAPCORE.MESSAGE|perm_cn.swiftpass.wxpay.permission.MM_MESSAGE|perm_com.meizu.flyme.push.permission.RECEIVE|intent_android.intent.action.DOWNLOAD_WAKEUP|intent_cn.jpush.android.intent.ACTION_RICHPUSH_CALLBACK|intent_android.intent.action.SEND_MULTIPLE|intent_com.amazon.device.messaging.intent.RECEIVE|perm_com.huawei.launcher.permission.READ_SETTINGS|perm_android.permission.WRITE_CALENDAR|perm_cn.swiftpass.wxpay.permission.MMOAUTH_CALLBACK|perm_android.hardware.camera.autofocus|perm_android.permission.READ_PROFILE|perm_com.amazon.device.messaging.permission.RECEIVE|perm_android.permission.READ_CALENDAR|intent_android.intent.action.DOWNLOAD_NOTIFY,0.03482905237646872,0.024141659456680564,-0.0003104884534488525
600,6.08521420369063,4.217949068426586,0.010142023672817716,0.00702991511404431,0.0015960239106728724,0.0011062794738389112,intent_android.intent.action.DOWNLOAD_WAKEUP.sogou|intent_android.intent.action.ERROR_NOTIFY|perm_com.asus.email.permission.ACCESS_PROVIDER|intent_com.evernote.android.job.ADD_JOB_CREATOR|perm_android.permission.PREVENT_POWER_KEY|perm_android.permission.DIAGNOSTIC|intent_downfile|intent_com.excelliance.appmate.share|intent_com.excelliance.appmate.platform.gameservice.PlatService|intent_com.excelliance.kxqp.action.SmtServService|intent_com.excelliance.kxqp.action.SmtCntService|intent_com.excelliance.kxqp.action.GENERIC|perm_com.facebook.katana.permission.RECEIVE_ADM_MESSAGE|perm_com.facebook.katana.permission.CROSS_PROCESS_BROADCAST_MANAGER|perm_com.facebook.permission.prod.SYSTEM_COMMUNICATION|perm_com.facebook.katana.permission.C2D_MESSAGE|intent_android.accounts.AccountAuthenticator|perm_android.permission.SET_WALLPAPER|intent_com.excelliance.kxqp.action.smtsrv|intent_com.excelliance.kxqp.action.init,0.0328392007636813,0.022762399421921486,-0.0002931056425735743
620,6.1154127777488,4.238881124892351,0.009863568996369032,0.006836905040148953,0.0014453379531245147,0.0010018319271657373,intent_com.excelliance.kxqp.action.smtcnt|perm_com.bbk.launcher2.permission.WRITE_SETTINGS|perm_com.tencent.msf.permission.account.sync|intent_show_setting_page|intent_show_start_app|intent_show_taskmanager|intent_com.amazon.device.messaging.intent.REGISTRATION|perm_android.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED|suspicious_adb_enabled|intent_com.excelliance.kxqp.platform.action.BADGE_REPORT|intent_com.easou.action.image.crop|intent_com.easou.eyou.START_EPAY_PROXY_SERVICE|intent_android.easou.eyou.SEND_SMS_RESULT|intent_co.ronash.pushe.RECEIVE|perm_com.aspire.mm.permission.READ_SETTINGS|perm_com.fx.launcher.permission.READ_SETTINGS|intent_android.intent.action.EXTERNAL_APPLICATIONS_AVAILABLE|intent_com.baidu.autoupdatesdk.ACTION_AS_DOWNLOAD_COMPLETE|intent_com.baidu.autoupdatesdk.ACTION_NEW_UPDATE|intent_com.baidu.autoupdatesdk.ACTION_NEW_AS,0.030198574058169392,0.02093205646576468,-0.0002784546764486844
640,6.143955277478773,4.258665278106652,0.009599930121060583,0.006654164497041644,0.0014185396958060759,0.0009832567907027195,intent_com.baidu.autoupdatesdk.ACTION_DOWNLOAD_COMPLETE|perm_com.tencent.mm.wear.message|perm_com.tencent.mm.permission.C2D_MESSAGE|perm_com.facebook.receiver.permission.ACCESS|perm_com.ty.launcher.permission.READ_SETTINGS|perm_com.baiqi.weather.permission.READ_SETTINGS|perm_com.mediatek.launcherplus.permission.READ_SETTINGS|perm_com.sonyericsson.homescreen.permission.READ_SETTINGS|perm_mobi.SyndicateApps.ICS.launcher.permission.READ_SETTINGS|perm_com.motorola.mmsp.motoswitch.permission.READ_SETTINGS|perm_com.thunderst.launcher.permission.READ_SETTINGS|perm_com.motorola.dock.DesktopDock.permission.READ_SETTINGS|perm_android.permission.DOWNLOAD_CACHE_NON_PURGEABLE|perm_com.yulong2.android.launcher.permission.WRITE_SETTINGS|intent_android.intent.action.IMEDIATE_NOTIFY_ALARM|perm_com.fx.launcher.permission.WRITE_SETTINGS|perm_com.yulong3.android.launcher.permission.WRITE_SETTINGS|perm_com.yulong3.android.launcher.permission.READ_SETTINGS|perm_com.yulong.android.launcher.permission.WRITE_SETTINGS|intent_android.intent.action.PUSH_NOTIFY_ALARM,0.02854249972997369,0.01978415321430127,-0.00026363887530844905
660,6.171633786302417,4.277850558460176,0.00935096028227639,0.0064815917552426905,0.0013298115048947512,0.0009217550953337754,intent_android.intent.action.UPDATE_NOTIFICATION|perm_android.permission.WRITE_APN_SETTING|intent_selfupdate_notification_cancelled|perm_com.yulong2.android.launcher.permission.READ_SETTINGS|intent_android.intent.action.DOWNLOAD_NOTIFICATION_CLICKED|perm_com.motorola.dlauncher.permission.READ_SETTINGS|perm_com.tencent.mm.ext.permission.READ|perm_com.tencent.mm.ext.permission.WRITE|perm_com.tencent.mm.plugin.permission.READ|perm_com.tencent.mm.plugin.permission.WRITE|suspicious_getSimCountryIso|intent_com.firebase.jobdispatcher.ACTION_EXECUTE|intent_com.baoruan.launcher3.ACTION_THEME|intent_android.Intent.ACTION_NEW_OUTGOING_CALL|perm_android.permission.REAL_GET_TASKS|perm_com.android.email.permission.READ_ATTACHMENT|perm_com.tencent.mm.permission.MM_MESSAGE|intent_show_fold|intent_com.excelliance.kxqp.action.swpmain|intent_show_encourage,0.027678508823643533,0.019185280353523737,-0.00024896983878419307
680,6.196828693193778,4.295314337136623,0.009112983372343791,0.006316638731083269,0.001153863229685248,0.0007997970444074583,intent_com.excelliance.kxqp.action.swpsrv|intent_android.intent.action.BATTERY_CHANGED_ACTION|intent_android.intent.action.MEDIA_CHECKING|intent_android.intent.action.MEDIA_BUTTON|intent_com.tencent.android.tpush.action.SDK|perm_com.facebook.katana.provider.ACCESS|intent_com.tencent.android.tpush.action.INTERNAL_PUSH_MESSAGE|intent_show_notificationcenter|perm_com.xgbuy.xg.permission.JPUSH_MESSAGE|intent_android.settings.ADD_ACCOUNT_SETTINGS|perm_com.android.vending.CHECK_LICENSE|perm_android.permission.ACCESS_CHECKIN_PROPERTIES|intent_android.intent.action.MEDIA_REMOVED|intent_show_helpcontent|perm_android.permission.RAISED_THREAD_PRIORITY|perm_xvtian.gai.receiver|perm_com.lenovo.launcher.permission.WRITE_SETTINGS|perm_android.permission.MANAGE_DEVICE_ADMINS|intent_android.appwidget.action.APPWIDGET_UPDATE|intent_android.view.InputMethod,0.025194906891361057,0.017463778676447106,-0.00023797690993259887
700,6.219509774081485,4.311035664406473,0.008885013962973549,0.006158622377723534,0.0010920985808346995,0.0007569850521993574,intent_com.qihoo.psdk.service.action.remote|intent_com.dzbook.service.PerpareDataService|intent_com.esbook.receiver.message|intent_com.esbook.receiver.CLICK_BOOK_UPDATE|intent_com.qihoo.commonservice.SERVICE|intent_com.qihoo.commonreceiver.CLEARED|intent_com.qihoo.commonreceiver.ARRIVED|intent_safiap.framework.ACTION_NETWORK_ERROR|intent_com.easou.eyou.START_EPAY_PROXY_ACTIVITY|intent_android.hardware.usb.action.USB_STATE|intent_com.huawei.intent.action.PUSH|perm_android.permission.BAIDU_LOCATION_SERVICE|intent_android.intent.action.PACKAGE_CHANGED|perm_com.miui.mihome2.permission.READ_SETTINGS|intent_show_cpuad|intent_cn.uc.gamesdk.sdkweb|intent_aspire.iap.SMS_DELIVERED_ACTION|intent_aspire.iap.SMS_SEND_ACTIOIN|intent_com.igexin.sdk.action.64kVIzqls49c7TJxrBbWG4|intent_pushy.me,0.022681080887706706,0.015721327269850427,-0.0002279694093702423
720,6.240577160918486,4.325638464194609,0.008667468279053452,0.00600783120027029,0.0010016764673095313,0.0006943092191478012,intent_com.tencent.android.tpush.action.FEEDBACK|intent_com.tencent.android.tpush.action.PUSH_MESSAGE|intent_com.sogou.pushservice.action.METHOD|intent_show_lock_app|intent_show_lock|intent_com.yuetu.shentu.Intent.WECHAT_SHARE|intent_com.yuetu.shentu.Intent.WECHAT_PAY|intent_show_lock_forget_pwd|intent_com.qihoo.psdk.service.action.local|intent_show_about|intent_show_lock_set_email|intent_show_feedback|intent_com.yuetu.shentu.Intent.WECHAT_AUTH|perm_com.miui.mihome2.permission.WRITE_SETTINGS|intent_android.appwidget.action.APPWIDGET_CONFIGURE|perm_android.permission.MOUNT_FORMAT_FILESYSTEMS|intent_com.huawei.android.push.intent.REGISTRATION|intent_com.huawei.android.push.intent.RECEIVE|perm_com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY|intent_com.huawei.intent.action.PUSH_STATE,0.021067386837001045,0.014602799788135279,-0.00021754568392009718
740,6.258782995885415,4.338257787372639,0.008457814859304615,0.005862510523476539,0.000886309606356106,0.0006143430047749966,intent_android.intent.apicloud.notification|perm_com.qihoo.appstore.rtservice.ACCESS_RTSERVICE|intent_com.qihoo.sdkplugging.host.proxy.activity.VIEW|perm_android.permission.ACCESS_ALL_DOWNLOADS|perm_com.oppo.launcher.permission.WRITE_SETTINGS|intent_android.intent.action.SEND|intent_android.intent.action.ACTION_VIEW_DOWNLOADS|intent_com.baidu.action.Xshield.VIEW|intent_com.excelliance.dualaid.SHORTCUT_ALARM|intent_com.excelliance.dualaid.action.downloadcomp|intent_com.xiaomi.hy.push.client.ONCLICK|intent_com.excelliance.dualaid.platform.gameplugin.action.START_FROM_SHORTCUT|intent_com.excelliance.dualaid.action.psjardl|intent_com.excelliance.dualaid.action.download|intent_com.excelliance.dualaid.action.notifystatus|perm_com.android.agedlauncher.permission.READ_SETTINGS|intent_com.excelliance.dualaid.action.appcrash|intent_com.example.servicejar.action.SHORTCUT_CLICKED|intent_com.example.servicejar.action.START_ASSIST|intent_com.example.servicejar.action.START_SPIRIT,0.0182058349669294,0.01261932317803005,-0.000209653419748837
760,6.275371017129603,4.3497557275293515,0.008257067127802109,0.005723362799380726,0.0007976370187649517,0.0005528798506907301,perm_com.android.agedlauncher.permission.WRITE_SETTINGS|perm_com.xiaomi.permission.AUTH_SERVICE|intent_androidx.work.impl.background.systemalarm.UpdateProxies|intent_com.getui.gis.action.64kVIzqls49c7TJxrBbWG4|intent_cn.xiaoneng.xpush.service|perm_android.permission.GET_DETAILED_TASKS|perm_com.android.launcher.permission.CREATE_SHORTCUT|intent_com.excelliance.dualaid.action.phone_res_download|intent_com.igexin.sdk.action.user.message|intent_com.excelliance.dualaid.action.psts|intent_com.getui.gtc.sdk.service.action|perm_android.permission.FORCE_STOP_PACKAGES|intent_cn.jpush.android.intent.NOTIFICATION_CLICK_ACTION|intent_android.intent.action.VIEW|intent_android.intent.action.mainintentex|intent_action.com.excelliance.install.plugin|perm_android.Manifest.permission.READ_PHONE_NUMBERS|intent_show_moresetting|intent_android.intent.action.SENT_SMS_ACTION|perm_android.Manifest.permission.READ_SMS,0.016588021244188234,0.011497940156712794,-0.00020074773150250552
780,6.290439327002429,4.360200284033699,0.008064665803849267,0.005590000364145768,0.0007189753054945847,0.0004983557058952049,intent_com.google.Ps.Download|intent_com.Remind.alarm.enable|intent_android.intent.action.PACKAGE_RESTARTED|intent_com.google.android.gms.gcm.ACTION_TASK_READY|intent_android.net.ConnectivityManager.CONNECTIVITY_ACTION|intent_com.excelliance.dualaid.action.pg|intent_com.areametrics.areametricssdk.AMLocationUpdatesBroadcastReceiver.PROCESS_UPDATES|perm_com.android.permission.WRITE_APN_SETTINGS|intent_show_taskmanagerwhitelist|perm_yulong.permission.ACCESS_YLPARAMS|intent_safiap.framework.ACTION_TO_UPDATE|intent_android.intent.action.apservice|perm_android.permission.SET_WALLPAPER_HINTS|intent_com.meizu.c2dm.intent.RECEIVE|intent_com.meizu.c2dm.intent.REGISTRATION|intent_com.sogou.passport.service.aidl|intent_com.baidu.action.Techain.VIEW|perm_android.permission.ACCESS_GPS|intent_android.intent.action|intent_android.intent.action.UMS_CONNECTED,0.01506830987282548,0.010444556504347169,-0.000192401323952842
800,6.304637694844335,4.370041842672202,0.007880797118555417,0.005462552303340252,0.0007089736888570286,0.0004914231135433628,intent_android.intent.action.UMS_DISCONNECTED|intent_com.meizu.flyme.push.intent.MESSAGE|intent_com.meizu.flyme.push.intent.REGISTER.FEEDBACK|intent_com.meizu.flyme.push.intent.UNREGISTER.FEEDBACK|intent_android.intent.action.ACTION_PACKAGE_ADDED|intent_com.mobiletool.appstore.action.extend|intent_com.mobiletool.appstore.service.weatherservice|intent_com.mobiletool.appstore.service.weathernotifyreceiver|intent_com.Remind.launch.app|intent_com.mobiletool.appstore.action.wap|intent_com.mobiletool.appstore.action.update|perm_android.permission.WRITE_APN_STORAGE|intent_com.Remind.alarm.repeat|intent_com.mobiletool.appstore.browser.highspeed|intent_com.mobiletool.appstore.action.specialdetail|intent_com.mobiletool.appstore.highspeed|intent_com.mobiletool.appstore.intent.action.COMMAND|intent_com.mobiletool.appstore.action.main|intent_com.mobiletool.appstore.action.BackgroundService|intent_com.mobiletool.appstore.action.appdetail,0.014198367841905757,0.009841558638503223,-0.00018386868529384967
820,6.318536442372652,4.379675720334948,0.007705532246795917,0.005341067951627985,0.0006647555056533139,0.0004607734045037372,intent_com.qihoo.sdkplugging.host.service.CommonHostProxyService|intent_com.mobiletool.appstore.action.backtomarket|intent_com.mobiletool.appstore.action.download|intent_com.mobiletool.appstore.action.service|intent_com.mobiletool.appstore.action.topicdetail|intent_android.intent.action.ACTION_MEDIA_EJECT|intent_com.mobiletool.appstore.action.sdk|intent_com.esbook.receiver.CLICK_DOWN_BOOK|intent_intent.action.HEJU|intent_android.intent.action.PACKAGE_INSTALL|perm_com.meizu.c2dm.permission.RECEIVE|intent_org.agoo.android.intent.action.RE_ELECTION_V2|perm_android.permission.ACCESS_NETWORK_STATE|perm_com.facebook.permission.prod.FB_APP_COMMUNICATION|perm_android.permission.REBOOT_IPO|intent_com.qihoo360.accounts.action.START_SERVICE|perm_com.android.broswer.permission.WRITE_HISTORY_BOOKMARKS|perm_android.permission.MODE_WORLD_READABLE|intent_com.huawei.android.push.intent.CLICK|intent_com.gtp.nextlauncher.theme,0.013898747528317656,0.009633877662746038,-0.00017526487175950015
