cluster_id,base_entropy,max_entropy_reduction_ratio,mean_entropy_reduction_ratio,top_1_feature,top_1_score,top_2_feature,top_2_score,top_3_feature,top_3_score,top_4_feature,top_4_score,top_5_feature,top_5_score
35,0.3003914173647818,0.647124082985329,0.0106095822821795,n_api_calls,0.647124082985329,suspicious_system/bin/su,0.532435829555158,suspicious_Base64,0.4429662809405847,n_used_permissions,0.4238391057341747,n_urls,0.4020850422111259
36,0.1021580364086503,0.4464245827546532,0.0070680739166202,n_urls,0.4464245827546532,intent_co.ronash.pushe.ACTION_TASK_READY,0.4350575676593265,intent_co.ronash.pushe.CHECK_TASKS,0.4350575676593265,intent_com.google.android.gms.gcm.ACTION_TASK_READY,0.4350575676593265,perm_android.permission.READ_PHONE_STATE,0.4088472890032585
37,0.1414405425418206,0.3516877445981987,0.0049786612957133,suspicious_getSystemService,0.3516877445981987,n_services,0.3441235242833175,perm_android.permission.MODIFY_AUDIO_SETTINGS,0.2786474286705367,perm_com.android.vending.BILLING,0.2786474286705367,n_urls,0.2715450795662071
38,0.0577779601701337,0.4982497901977302,0.0032904684036487,perm_android.permission.CAMERA,0.4982497901977302,n_api_calls,0.4421786621402567,n_activities,0.3669018099520923,perm_android.permission.READ_EXTERNAL_STORAGE,0.3010824301372649,n_permissions,0.2540401311281998
39,0.9844268978000114,0.626464713676216,0.0083209665199797,intent_android.intent.action.USER_PRESENT,0.626464713676216,n_api_calls,0.4179734174200923,n_receivers,0.4049707545636485,intent_pushy.me,0.3790989451311993,perm_android.permission.READ_PHONE_STATE,0.3517068293332512
40,0.2422921890824148,0.4856419318411148,0.0111779832455388,n_permissions,0.4856419318411148,n_activities,0.4512921591473775,intent_com.yandex.metrica.IMetricaService,0.4300302093709134,intent_ACTION.TAPCORE.SYNC,0.4186702960833625,perm_com.google.android.gms.permission.ACTIVITY_RECOGNITION,0.4186702960833625
41,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
42,0.2720647864044614,0.7525132254076412,0.0194722788705301,n_permissions,0.7525132254076412,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.6828094502005776,intent_com.google.android.c2dm.intent.RECEIVE,0.5747724161369442,perm_com.google.android.c2dm.permission.RECEIVE,0.5579585159163104,intent_com.android.vending.INSTALL_REFERRER,0.5135312564369415
43,0.1021580364086503,0.4909671763477141,0.0086402634879226,intent_com.inmobi.share.id,0.4909671763477141,n_urls,0.4594376065845386,suspicious_getCellSignalStrength,0.4324459502853751,n_activities,0.4142293893024965,suspicious_getCellLocation,0.4088472890032585
44,0.5293608652873644,0.5494895252591753,0.007581906581276,n_activities,0.5494895252591753,intent_android.intent.action.MAIN,0.5044301582984291,intent_android.intent.action.BOOT_COMPLETED,0.4959796045479256,n_receivers,0.4109714541747243,n_providers,0.4017365720364811
45,0.9114844096987044,0.6010581231323944,0.0171473122688086,suspicious_Base64,0.6010581231323944,n_api_calls,0.5983018849521456,n_used_permissions,0.5781256810313814,n_urls,0.5780089398407173,n_permissions,0.550882231333841
46,0.1021580364086503,1.0,0.0100907303718312,intent_co.ronash.pushe.ACTION_TASK_READY,1.0,intent_co.ronash.pushe.CHECK_TASKS,1.0,intent_android.intent.action.PACKAGE_REPLACED,0.8202205394040382,intent_com.google.android.gms.gcm.ACTION_TASK_READY,0.7389665306408666,intent_com.google.android.gms.iid.InstanceID,0.605719126145693
47,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
